,Row ID,Order Date,Contact Name,Country,City,Continent,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Sub_Discount,Profit,Outlier_Type,Ratio Profit
4869,4870,2023-11-25,Carol Greene,France,Nice,Europe,EU-WEST,Boeing,1014,Manufacturing,Strategic,Site Analytics,CZ0ONIJ6YX,89.988,2,40.0,Middle,-14.998,No Outlier,-16.666666666666664
4870,4871,2023-11-25,Carol Greene,France,Nice,Europe,EU-WEST,Boeing,1014,Manufacturing,Strategic,Support,KWF6IIBM7E,229.544,7,20.0,Lower,83.2097,Positive Outlier,36.25
4871,4872,2023-05-24,Trevor Langdon,Japan,Tokyo,Asian,JAPN,Target,1085,Retail,SMB,Storage,XF81XJI25Q,1.824,2,20.0,Lower,0.6156,No Outlier,33.75
4872,4873,2023-05-24,Trevor Langdon,Japan,Tokyo,Asian,JAPN,Target,1085,Retail,SMB,OneView,IXBTS0BFJ7,18.32,5,80.0,Higher,-46.716,Negative Outlier,-254.99999999999997
4873,4874,2023-05-24,Trevor Langdon,Japan,Tokyo,Asian,JAPN,Target,1085,Retail,SMB,Marketing Suite - Gold,155MSSR6IC,48.816,3,20.0,Lower,-11.5938,No Outlier,-23.75
4874,4875,2023-05-24,Trevor Langdon,Japan,Tokyo,Asian,JAPN,Target,1085,Retail,SMB,ContactMatcher,WO6R7ZDV74,1.188,1,80.0,Higher,-1.9602,Positive Outlier,-165.0
4875,4876,2020-12-02,Brandon Kerr,Mexico,Mexico City,America,LATAM,J.P. Morgan Chase & Co.,1054,Finance,Strategic,Data Smasher,Y77GK5953Z,119.8,5,20.0,Lower,29.95,No Outlier,25.0
4876,4877,2020-10-03,Thomas Gibson,Sweden,Uppsala,Europe,NOR,Ford Motor,1009,Manufacturing,Enterprise,Marketing Suite - Gold,YOMNSW4H5Y,61.568,2,20.0,Lower,4.6176,No Outlier,7.500000000000001
4877,4878,2020-10-03,Thomas Gibson,Sweden,Uppsala,Europe,NOR,Ford Motor,1009,Manufacturing,Enterprise,ChatBot Plugin,J29MKOJ40B,6.192,3,20.0,Lower,0.4644,No Outlier,7.5
4878,4879,2022-07-30,Kevin Brown,Germany,Munich,Europe,EU-WEST,Siemens,1043,Manufacturing,SMB,ContactMatcher,2M6UA168HH,2.214,3,70.0,Higher,-1.476,Positive Outlier,-66.66666666666666
4879,4880,2023-11-03,Cameron Miller,Ireland,Dublin,Europe,UKIR,Tyson Foods,1088,Consumer Products,Strategic,SaaS Connector Pack - Gold,BRETSKZY0Z,5.32,2,0.0,Normal Price,2.6068,No Outlier,48.99999999999999
4880,4881,2023-11-03,Cameron Miller,Ireland,Dublin,Europe,UKIR,Tyson Foods,1088,Consumer Products,Strategic,FinanceHub,FRU51PWLO2,975.92,4,0.0,Normal Price,292.776,Positive Outlier,30.000000000000004
4881,4882,2023-11-03,Cameron Miller,Ireland,Dublin,Europe,UKIR,Tyson Foods,1088,Consumer Products,Strategic,Data Smasher,ALLFUYB8A2,2249.91,9,0.0,Normal Price,517.4793,Positive Outlier,23.0
4882,4883,2023-11-03,Cameron Miller,Ireland,Dublin,Europe,UKIR,Tyson Foods,1088,Consumer Products,Strategic,Marketing Suite - Gold,SBB5MRSWOS,59.92,4,0.0,Normal Price,16.7776,No Outlier,27.999999999999996
4883,4884,2023-03-09,Joanne Robertson,United States,San Francisco,America,NAMER,Ford Motor,1009,Manufacturing,SMB,ContactMatcher,S0J2ROYUAJ,171.2,5,20.0,Lower,64.2,No Outlier,37.50000000000001
4884,4885,2023-03-09,Joanne Robertson,United States,San Francisco,America,NAMER,Ford Motor,1009,Manufacturing,SMB,ChatBot Plugin,LCT2PIAU9K,3.36,2,0.0,Normal Price,0.8736,No Outlier,26.0
4885,4886,2020-12-16,Kevin Mitchell,Brazil,São Paulo,America,LATAM,Fannie Mae,1035,Finance,Strategic,Support,Q96EWEKE67,114.2,5,0.0,Normal Price,52.532,No Outlier,46.0
4886,4887,2022-11-29,Gordon Bower,Finland,Espoo,Europe,NOR,Verizon Communications,1094,Communications,Strategic,FinanceHub,SY76EPQH7R,182.67,3,0.0,Normal Price,52.9743,No Outlier,29.000000000000004
4887,4888,2022-11-29,Gordon Bower,Finland,Espoo,Europe,NOR,Verizon Communications,1094,Communications,Strategic,Data Smasher,U1UV15P8NS,101.7,6,0.0,Normal Price,6.102,No Outlier,6.000000000000001
4888,4889,2022-11-29,Gordon Bower,Finland,Espoo,Europe,NOR,Verizon Communications,1094,Communications,Strategic,Marketing Suite - Gold,N8MN0SDI63,1126.02,3,0.0,Normal Price,56.301,Positive Outlier,5.0
4889,4890,2022-11-29,Gordon Bower,Finland,Espoo,Europe,NOR,Verizon Communications,1094,Communications,Strategic,Marketing Suite - Gold,NTRTZ757NK,1263.3,6,0.0,Normal Price,315.825,Positive Outlier,25.0
4890,4891,2022-12-24,Maria James,Canada,Toronto,America,NAMER,Allianz,1080,Finance,Strategic,ChatBot Plugin,RNODOP47TN,8.82,3,0.0,Normal Price,2.5578,No Outlier,28.999999999999996
4891,4892,2022-12-24,Maria James,Canada,Toronto,America,NAMER,Allianz,1080,Finance,Strategic,Support,IR02Q64YRS,37.94,2,0.0,Normal Price,18.2112,No Outlier,48.00000000000001
4892,4893,2022-12-24,Maria James,Canada,Toronto,America,NAMER,Allianz,1080,Finance,Strategic,ChatBot Plugin,THEQ0GFJ7L,4.2,2,0.0,Normal Price,1.176,No Outlier,27.999999999999996
4893,4894,2022-12-24,Maria James,Canada,Toronto,America,NAMER,Allianz,1080,Finance,Strategic,Marketing Suite - Gold,Q6P8O0AJ4W,227.28,2,0.0,Normal Price,2.2728,No Outlier,1.0
4894,4895,2022-12-24,Maria James,Canada,Toronto,America,NAMER,Allianz,1080,Finance,Strategic,Support,35CK7Y8M3P,47.9,1,0.0,Normal Price,22.992,No Outlier,48.00000000000001
4895,4896,2022-12-24,Maria James,Canada,Toronto,America,NAMER,Allianz,1080,Finance,Strategic,SaaS Connector Pack - Gold,JC3UIWKHMN,61.96,2,0.0,Normal Price,30.3604,No Outlier,49.0
4896,4897,2022-12-24,Maria James,Canada,Toronto,America,NAMER,Allianz,1080,Finance,Strategic,Marketing Suite - Gold,JWEW5RY6DH,1117.92,4,0.0,Normal Price,55.896,Positive Outlier,5.0
4897,4898,2020-10-15,James Fisher,Mexico,Cabo San Lucas,America,LATAM,Honda Motor,1045,Manufacturing,SMB,FinanceHub,SX9YCZPOD0,183.372,2,30.0,Middle,-7.8588,No Outlier,-4.285714285714285
4898,4899,2020-10-15,James Fisher,Mexico,Cabo San Lucas,America,LATAM,Honda Motor,1045,Manufacturing,SMB,Support,80N4WTWRZM,7.968,2,20.0,Lower,2.8884,No Outlier,36.25
4899,4900,2022-08-23,Kimberly Langdon,Belgium,Antwerp,Europe,EU-WEST,Home Depot,1047,Retail,SMB,ContactMatcher,LXW2IH8JNT,26.352,8,70.0,Higher,-18.4464,Positive Outlier,-70.0
4900,4901,2023-12-18,Thomas Peters,United States,San Francisco,America,NAMER,Amazon,1004,Tech,Strategic,Marketing Suite - Gold,1O78I5EHIB,481.32,4,0.0,Normal Price,125.1432,Positive Outlier,26.0
4901,4902,2023-12-18,Thomas Peters,United States,San Francisco,America,NAMER,Amazon,1004,Tech,Strategic,Support,G42GPDKIKO,13.98,1,0.0,Normal Price,3.6348,No Outlier,25.999999999999996
4902,4903,2023-03-08,Harry Mills,United Kingdom,London,Europe,UKIR,Bosch,1076,Tech,SMB,ContactMatcher,MJ8I4QNJ0D,25.92,6,20.0,Lower,9.072,No Outlier,34.99999999999999
4903,4904,2023-03-08,Harry Mills,United Kingdom,London,Europe,UKIR,Bosch,1076,Tech,SMB,FinanceHub,5P98SPVGVP,91.59,3,0.0,Normal Price,42.1314,No Outlier,46.0
4904,4905,2020-12-01,Molly Rutherford,Japan,Tokyo,Asian,JAPN,PepsiCo,1073,Consumer Products,Strategic,FinanceHub,XBMGIA723Q,674.058,3,30.0,Middle,-19.2588,Positive Outlier,-2.857142857142857
4905,4906,2020-10-14,Bernadette Scott,Greece,Athens,Europe,EU-EAST,American Express,1005,Finance,Strategic,ContactMatcher,IQPH1C51CU,22.92,4,0.0,Normal Price,11.0016,No Outlier,48.0
4906,4907,2020-10-14,Bernadette Scott,Greece,Athens,Europe,EU-EAST,American Express,1005,Finance,Strategic,Marketing Suite - Gold,I1DJPEYBO5,269.9,5,0.0,Normal Price,16.194,No Outlier,6.000000000000001
4907,4908,2020-11-18,Christian Glover,Mexico,Guadalajara,America,LATAM,Exxon Mobil,1034,Energy,SMB,ContactMatcher,3NBKI15QEY,11.808,8,70.0,Higher,-8.6592,Positive Outlier,-73.33333333333334
4908,4909,2020-11-18,Christian Glover,Mexico,Guadalajara,America,LATAM,Exxon Mobil,1034,Energy,SMB,Site Analytics,VO007R5STS,9.588,2,40.0,Middle,-2.0774,No Outlier,-21.666666666666668
4909,4910,2023-01-15,Thomas Hodges,South Africa,Cape Town,Europe,MEA,BNP Paribas,1065,Finance,SMB,SaaS Connector Pack - Gold,VIP7X37HKP,18.336,3,20.0,Lower,6.6468,No Outlier,36.25000000000001
4910,4911,2023-01-15,Thomas Hodges,South Africa,Cape Town,Europe,MEA,BNP Paribas,1065,Finance,SMB,Support,7G2KVYXORN,36.288,7,20.0,Lower,12.7008,No Outlier,35.0
4911,4912,2023-01-15,Thomas Hodges,South Africa,Cape Town,Europe,MEA,BNP Paribas,1065,Finance,SMB,Site Analytics,3D3AFZ4KYH,111.984,2,20.0,Lower,6.999,No Outlier,6.25
4912,4913,2023-01-15,Thomas Hodges,South Africa,Cape Town,Europe,MEA,BNP Paribas,1065,Finance,SMB,ContactMatcher,DT6T8PV0ZL,5.97,5,70.0,Higher,-4.577,Positive Outlier,-76.66666666666667
4913,4914,2023-01-15,Thomas Hodges,South Africa,Cape Town,Europe,MEA,BNP Paribas,1065,Finance,SMB,ContactMatcher,KEANA70ABP,2.508,2,70.0,Higher,-1.8392,Positive Outlier,-73.33333333333333
4914,4915,2021-09-24,Alan Hudson,Canada,Toronto,America,NAMER,Honda Motor,1045,Manufacturing,SMB,ChatBot Plugin,JE97M05NXW,35.96,2,0.0,Normal Price,10.4284,No Outlier,28.999999999999996
4915,4916,2021-09-24,Alan Hudson,Canada,Toronto,America,NAMER,Honda Motor,1045,Manufacturing,SMB,ContactMatcher,SF1013NUH0,14.952,3,20.0,Lower,5.4201,No Outlier,36.25
4916,4917,2023-10-10,Tracey Knox,Japan,Hyogo,Asian,JAPN,Gazprom,1027,Energy,SMB,ChatBot Plugin,81NGI2OSL8,67.144,7,20.0,Lower,5.8751,No Outlier,8.75
4917,4918,2023-10-10,Tracey Knox,Japan,Hyogo,Asian,JAPN,Gazprom,1027,Energy,SMB,FinanceHub,817CIPR507,254.058,3,30.0,Middle,-32.6646,No Outlier,-12.85714285714286
4918,4919,2022-01-02,James Terry,China,Tianjin,Asian,APAC,BNP Paribas,1065,Finance,Strategic,Marketing Suite,4N2DJNJRYJ,173.94,3,0.0,Normal Price,38.2668,No Outlier,22.000000000000004
4919,4920,2022-01-02,James Terry,China,Tianjin,Asian,APAC,BNP Paribas,1065,Finance,Strategic,Site Analytics,GGVZIFX8YQ,231.98,2,0.0,Normal Price,67.2742,No Outlier,28.999999999999996
4920,4921,2023-08-20,Jake Mackenzie,Australia,Sydney,Asian,ANZ,Glencore,1083,Misc,SMB,ContactMatcher,J5IRH9127F,2.296,2,80.0,Higher,-3.9032,Positive Outlier,-170.00000000000003
4921,4922,2023-12-26,Boris Springer,Portugal,Lisboa,Europe,EU-WEST,Sprint Nextel,1081,Communications,Enterprise,Support,OFKD83SLZJ,96.08,2,0.0,Normal Price,46.1184,No Outlier,48.00000000000001
4922,4923,2023-12-26,Boris Springer,Portugal,Lisboa,Europe,EU-WEST,Sprint Nextel,1081,Communications,Enterprise,Storage,G0VBD9LEKQ,3.62,2,0.0,Normal Price,1.1946,No Outlier,33.0
4923,4924,2023-12-26,Boris Springer,Portugal,Lisboa,Europe,EU-WEST,Sprint Nextel,1081,Communications,Enterprise,Support,8BEBJIDJ6A,629.1,6,0.0,Normal Price,301.968,Positive Outlier,48.00000000000001
4924,4925,2023-12-26,Boris Springer,Portugal,Lisboa,Europe,EU-WEST,Sprint Nextel,1081,Communications,Enterprise,Site Analytics,XW9C4XXIRS,90.48,2,0.0,Normal Price,23.5248,No Outlier,25.999999999999996
4925,4926,2023-09-11,Luke Rutherford,South Korea,Busan,Asian,APAC,Safeway,1079,Retail,Strategic,ChatBot Plugin,KHEH7COVM5,14.88,2,0.0,Normal Price,3.72,No Outlier,25.0
4926,4927,2023-10-20,Max McGrath,Australia,Sydney,Asian,ANZ,Mitsubishi,1050,Manufacturing,SMB,ContactMatcher,97LKUDRC9I,91.275,1,50.0,Middle,-67.5435,Negative Outlier,-73.99999999999999
4927,4928,2023-12-02,Samantha Rampling,Saudi Arabia,Jeddah,Europe,MEA,FedEx,1036,Transportation,Enterprise,Support,H8U6UTJBQY,19.44,3,0.0,Normal Price,9.3312,No Outlier,48.00000000000001
4928,4929,2023-12-02,Samantha Rampling,Saudi Arabia,Jeddah,Europe,MEA,FedEx,1036,Transportation,Enterprise,FinanceHub,ZBD60SKWZ9,897.15,3,0.0,Normal Price,251.202,Positive Outlier,28.000000000000004
4929,4930,2020-09-02,Jan Watson,United Kingdom,London,Europe,UKIR,Valero Energy,1093,Energy,SMB,ChatBot Plugin,X93RBVNH2C,57.75,5,0.0,Normal Price,16.17,No Outlier,28.000000000000004
4930,4931,2020-09-02,Jan Watson,United Kingdom,London,Europe,UKIR,Valero Energy,1093,Energy,SMB,Support,PWIY93JBVL,14.94,3,0.0,Normal Price,7.0218,No Outlier,47.0
4931,4932,2023-03-26,Carol Berry,Canada,Toronto,America,NAMER,American Express,1005,Finance,Strategic,ChatBot Plugin,VMIKFXRFY7,23.1,2,0.0,Normal Price,6.93,No Outlier,30.0
4932,4933,2021-09-28,Pippa Brown,Russia,Moscow,Europe,EU-EAST,Volkswagen,1046,Manufacturing,SMB,SaaS Connector Pack - Gold,KSZ3ISCD1C,12.536,1,20.0,Lower,4.2309,No Outlier,33.75
4933,4934,2021-09-28,Pippa Brown,Russia,Moscow,Europe,EU-EAST,Volkswagen,1046,Manufacturing,SMB,ContactMatcher,OD72U7BESH,1.08,2,70.0,Higher,-0.792,Positive Outlier,-73.33333333333333
4934,4935,2021-09-28,Pippa Brown,Russia,St Petersburg,Europe,EU-EAST,Volkswagen,1046,Manufacturing,SMB,Storage,1WG2RO0U1V,4.512,3,20.0,Lower,0.846,No Outlier,18.75
4935,4936,2021-03-15,Jack Ince,Turkey,Bursa,Europe,MEA,Sprint Nextel,1081,Communications,Strategic,Site Analytics,3WJ2799V20,16.776,3,20.0,Lower,1.6776,No Outlier,10.0
4936,4937,2023-01-07,Rose Dyer,Portugal,Porto,Europe,EU-WEST,Apple,1008,Tech,Enterprise,ContactMatcher,1KKFTWYQ7Q,33.74,7,0.0,Normal Price,15.5204,No Outlier,46.0
4937,4938,2020-01-14,Alan White,United States,Los Angeles,America,NAMER,Amazon,1004,Tech,SMB,Marketing Suite - Gold,09IKCJITP5,1325.85,5,0.0,Normal Price,238.653,Positive Outlier,18.0
4938,4939,2020-01-14,Alan White,United States,Los Angeles,America,NAMER,Amazon,1004,Tech,SMB,Marketing Suite,KTKCLYH9LD,333.999,3,15.0,Lower,3.9294,No Outlier,1.176470588235294
4939,4940,2020-01-14,Alan White,United States,Los Angeles,America,NAMER,Amazon,1004,Tech,SMB,ChatBot Plugin,275E3721OX,19.9,5,0.0,Normal Price,6.567,No Outlier,33.0
4940,4941,2021-02-06,Joe Lee,Philippines,Manila,Asian,APAC,Allianz,1080,Finance,SMB,FinanceHub,8Y5NLWAI9U,1268.82,9,0.0,Normal Price,266.4522,Positive Outlier,21.000000000000004
4941,4942,2021-02-06,Joe Lee,Philippines,Manila,Asian,APAC,Allianz,1080,Finance,SMB,Marketing Suite,Z0NQRUYQ6V,283.92,4,0.0,Normal Price,82.3368,Positive Outlier,28.999999999999996
4942,4943,2021-02-06,Joe Lee,Philippines,Manila,Asian,APAC,Allianz,1080,Finance,SMB,ChatBot Plugin,EDAUQREDNM,5.68,2,0.0,Normal Price,1.7608,No Outlier,31.0
4943,4944,2023-12-22,Ryan Ellison,India,Mumbai,Asian,IND,Coca-Cola,1021,Consumer Products,SMB,Marketing Suite - Gold,TV7ISOKXEH,375.34,1,0.0,Normal Price,18.767,No Outlier,5.0
4944,4945,2022-09-06,Rebecca Wilson,United States,Lakewood,America,NAMER,Morgan Stanley,1068,Finance,SMB,Support,L7VAVVMFKF,96.08,2,0.0,Normal Price,46.1184,No Outlier,48.00000000000001
4945,4946,2022-09-06,Rebecca Wilson,United States,Lakewood,America,NAMER,Morgan Stanley,1068,Finance,SMB,ContactMatcher,3639VK5UI0,11.68,2,20.0,Lower,3.942,No Outlier,33.75
4946,4947,2022-09-06,Rebecca Wilson,United States,Lakewood,America,NAMER,Morgan Stanley,1068,Finance,SMB,Storage,LAZ6TIE8CK,4.36,2,0.0,Normal Price,1.7876,No Outlier,41.0
4947,4948,2020-10-04,Joanne Hemmings,Canada,Toronto,America,NAMER,Walmart,1096,Retail,SMB,FinanceHub,SGMJWOXHE4,29.24,4,0.0,Normal Price,13.7428,No Outlier,47.0
4948,4949,2023-11-28,Zoe Ferguson,United States,New York City,America,NAMER,Cigna,1038,Healthcare,SMB,ContactMatcher,WO2C523KI8,117.488,7,20.0,Lower,41.1208,No Outlier,35.0
4949,4950,2023-11-28,Zoe Ferguson,United States,New York City,America,NAMER,Cigna,1038,Healthcare,SMB,SaaS Connector Pack,43VL9RO17Z,18.84,3,0.0,Normal Price,6.0288,No Outlier,32.0
4950,4951,2022-10-29,Jonathan Grant,United Kingdom,London,Europe,UKIR,Sysco,1084,Consumer Products,SMB,ChatBot Plugin,MTT8MG2O4F,12.42,3,0.0,Normal Price,5.2164,No Outlier,42.00000000000001
4951,4952,2021-06-09,Carl Langdon,Brazil,São Paulo,America,LATAM,Itochu,1032,Finance,SMB,Support,3IW13P3XW3,12.96,2,0.0,Normal Price,6.2208,No Outlier,47.99999999999999
4952,4953,2023-12-09,Joseph Forsyth,United States,Los Angeles,America,NAMER,Trafigura Group,1100,Finance,Strategic,OneView,5HAPUHLY5L,69.48,1,0.0,Normal Price,20.844,No Outlier,30.0
4953,4954,2021-03-16,Irene Smith,United Kingdom,London,Europe,UKIR,Toyota Motor,1087,Manufacturing,Strategic,Site Analytics,PW4Z4MZ8D1,85.9,2,0.0,Normal Price,2.577,No Outlier,3.0
4954,4955,2020-06-09,Dylan Terry,Israel,Tel Aviv,Europe,EU-EAST,HSBC Holdings,1070,Finance,Strategic,ChatBot Plugin,985R9X9VGI,18.06,7,0.0,Normal Price,4.6956,No Outlier,26.0
4955,4956,2020-06-09,Dylan Terry,Israel,Tel Aviv,Europe,EU-EAST,HSBC Holdings,1070,Finance,Strategic,Support,7M5HW5KVCN,79.14,3,0.0,Normal Price,36.4044,No Outlier,46.0
4956,4957,2020-06-09,Dylan Terry,Israel,Tel Aviv,Europe,EU-EAST,HSBC Holdings,1070,Finance,Strategic,SaaS Connector Pack,7F2ZT1KZNY,37.4,2,0.0,Normal Price,14.212,No Outlier,38.0
4957,4958,2021-03-20,Joanne Walsh,Japan,Kyoto,Asian,JAPN,Lowes,1060,Retail,SMB,ContactMatcher,3XSPEAPFJ3,2.512,2,80.0,Higher,-4.396,Positive Outlier,-175.0
4958,4959,2021-03-20,Joanne Walsh,Japan,Kyoto,Asian,JAPN,Lowes,1060,Retail,SMB,Storage,Z6ANFA3FU7,18.864,9,20.0,Lower,6.1308,No Outlier,32.49999999999999
4959,4960,2022-11-19,Liam Russell,United States,New York City,America,NAMER,Boeing,1014,Manufacturing,Enterprise,Site Analytics,7RBLD1ZR8E,61.192,1,20.0,Lower,6.1192,No Outlier,10.0
4960,4961,2022-11-19,Liam Russell,United States,New York City,America,NAMER,Boeing,1014,Manufacturing,Enterprise,OneView,FVTY0YNP7L,67.84,1,0.0,Normal Price,18.3168,No Outlier,27.0
4961,4962,2020-03-07,Ryan Johnston,Canada,Toronto,America,NAMER,Allstate,1003,Finance,SMB,FinanceHub,YQB0N0TL4L,48.712,1,20.0,Lower,5.4801,No Outlier,11.25
4962,4963,2020-03-07,Ryan Johnston,Canada,Toronto,America,NAMER,Allstate,1003,Finance,SMB,ChatBot Plugin,T61KCTNUNV,17.94,3,0.0,Normal Price,4.6644,No Outlier,25.999999999999996
4963,4964,2020-03-07,Ryan Johnston,Canada,Toronto,America,NAMER,Allstate,1003,Finance,SMB,Marketing Suite - Gold,DY72OE0E53,242.94,3,0.0,Normal Price,4.8588,No Outlier,1.9999999999999998
4964,4965,2022-05-16,Brian Dickens,Germany,Stuttgart,Europe,EU-WEST,Siemens,1043,Manufacturing,SMB,ContactMatcher,XRVL98ZU2U,7.764,4,70.0,Higher,-5.176,Positive Outlier,-66.66666666666666
4965,4966,2021-05-25,Irene Graham,South Africa,Johannesburg,Europe,MEA,Sony,1028,Tech,Strategic,Site Analytics,9674INA8ZN,467.04,4,20.0,Lower,58.38,No Outlier,12.5
4966,4967,2021-08-02,Edward Hardacre,Norway,Oslo,Europe,NOR,Trafigura Group,1100,Finance,Enterprise,Site Analytics,8WPOAAJ87V,128.85,3,0.0,Normal Price,3.8655,No Outlier,3.0000000000000004
4967,4968,2021-08-02,Edward Hardacre,Norway,Oslo,Europe,NOR,Trafigura Group,1100,Finance,Enterprise,Support,0QDGP61876,8.4,2,0.0,Normal Price,4.116,No Outlier,48.99999999999999
4968,4969,2021-08-02,Edward Hardacre,Norway,Oslo,Europe,NOR,Trafigura Group,1100,Finance,Enterprise,Data Smasher,61AFVVOLYD,199.98,2,0.0,Normal Price,83.9916,Positive Outlier,42.00000000000001
4969,4970,2021-08-02,Edward Hardacre,Norway,Oslo,Europe,NOR,Trafigura Group,1100,Finance,Enterprise,FinanceHub,NQNKIQVE0M,110.98,1,0.0,Normal Price,15.5372,No Outlier,13.999999999999998
4970,4971,2022-11-07,Lillian Hodges,Germany,Berlin,Europe,EU-WEST,Merck,1064,Healthcare,Strategic,FinanceHub,2TFJBOEFNA,207.984,2,20.0,Lower,-28.5978,No Outlier,-13.749999999999998
4971,4972,2022-11-07,Lillian Hodges,Germany,Berlin,Europe,EU-WEST,Merck,1064,Healthcare,Strategic,Support,4AXAF0E1RD,36.112,2,20.0,Lower,12.6392,No Outlier,35.0
4972,4973,2022-11-07,Lillian Hodges,Germany,Berlin,Europe,EU-WEST,Merck,1064,Healthcare,Strategic,SaaS Connector Pack,KJO7T15GD7,35.568,2,20.0,Lower,5.7798,No Outlier,16.25
4973,4974,2022-11-07,Lillian Hodges,Germany,Berlin,Europe,EU-WEST,Merck,1064,Healthcare,Strategic,Support,4WSDB0DUMP,88.768,2,20.0,Lower,31.0688,No Outlier,35.0
4974,4975,2022-11-08,Wanda Hardacre,United States,Richmond,America,NAMER,Costco Wholesale,1025,Retail,Enterprise,Support,M5LI1A69NI,12.9,2,0.0,Normal Price,6.321,No Outlier,49.0
4975,4976,2021-09-18,Sue Wilson,Germany,Berlin,Europe,EU-WEST,Walmart,1096,Retail,Strategic,Data Smasher,DKPRYDCJ7W,717.12,9,20.0,Lower,152.388,Positive Outlier,21.25
4976,4977,2021-12-07,Joanne Robertson,United Kingdom,London,Europe,UKIR,Ford Motor,1009,Manufacturing,SMB,ContactMatcher,KGRUCMZ01D,21.36,5,20.0,Lower,7.209,No Outlier,33.75
4977,4978,2021-12-07,Joanne Robertson,United Kingdom,London,Europe,UKIR,Ford Motor,1009,Manufacturing,SMB,ContactMatcher,RJA7TC8DTS,6.688,2,20.0,Lower,2.3408,No Outlier,35.0
4978,4979,2021-12-07,Joanne Robertson,United Kingdom,London,Europe,UKIR,Ford Motor,1009,Manufacturing,SMB,Site Analytics,CMW93CDRJO,773.94,6,0.0,Normal Price,224.4426,Positive Outlier,28.999999999999996
4979,4980,2022-12-10,Connor McDonald,Australia,Sydney,Asian,ANZ,Chevron,1017,Energy,Strategic,Support,4VLMXW6TPT,20.568,3,20.0,Lower,1.5426,No Outlier,7.5
4980,4981,2022-12-10,Connor McDonald,Australia,Sydney,Asian,ANZ,Chevron,1017,Energy,Strategic,OneView,N12L1PVIK5,4.356,2,80.0,Higher,-11.7612,Positive Outlier,-270.0
4981,4982,2022-12-10,Connor McDonald,Australia,Sydney,Asian,ANZ,Chevron,1017,Energy,Strategic,Data Smasher,U5HLL38QOQ,19.04,4,20.0,Lower,-1.428,No Outlier,-7.5
4982,4983,2020-11-16,Diana Taylor,United States,Henderson,America,NAMER,Kroger,1057,Retail,Strategic,FinanceHub,DBLSFYGH40,5.22,2,0.0,Normal Price,2.4012,No Outlier,46.0
4983,4984,2022-11-07,Adrian Abraham,United States,Seattle,America,NAMER,Microsoft,1066,Tech,SMB,Marketing Suite - Gold,7XV5MUK85Z,84.84,3,0.0,Normal Price,22.9068,No Outlier,27.0
4984,4985,2021-09-06,Andrea Reid,South Africa,Johannesburg,Europe,MEA,HSBC Holdings,1070,Finance,Strategic,Storage,26061ZAM64,7.24,5,20.0,Lower,1.1765,No Outlier,16.25
4985,4986,2020-09-03,Owen Hill,United Kingdom,London,Europe,UKIR,Walgreens,1095,Retail,SMB,FinanceHub,R8YBV3CFEG,14.4,5,0.0,Normal Price,7.056,No Outlier,49.0
4986,4987,2022-04-25,Stephanie Kelly,Russia,St Petersburg,Europe,EU-EAST,State Farm Insurance Cos.,1082,Finance,Enterprise,Support,ZG4ZTNQCY4,15.552,3,20.0,Lower,5.4432,No Outlier,35.0
4987,4988,2022-04-25,Stephanie Kelly,Russia,St Petersburg,Europe,EU-EAST,State Farm Insurance Cos.,1082,Finance,Enterprise,FinanceHub,SCA57LRN7F,1325.76,6,20.0,Lower,149.148,Positive Outlier,11.25
4988,4989,2022-04-25,Stephanie Kelly,Russia,St Petersburg,Europe,EU-EAST,State Farm Insurance Cos.,1082,Finance,Enterprise,ContactMatcher,VEY3T3K1XV,3.108,2,70.0,Higher,-2.1756,Positive Outlier,-70.0
4989,4990,2023-09-01,Donna Bailey,United States,Los Angeles,America,NAMER,Exxon Mobil,1034,Energy,Enterprise,ContactMatcher,2G4T44UNXZ,6.672,3,20.0,Lower,2.1684,No Outlier,32.5
4990,4991,2023-09-01,Donna Bailey,United States,Los Angeles,America,NAMER,Exxon Mobil,1034,Energy,Enterprise,Site Analytics,9VH9IE76XO,689.408,4,20.0,Lower,77.5584,Positive Outlier,11.25
4991,4992,2023-12-08,Ruth Vaughan,Australia,Sydney,Asian,ANZ,Ford Motor,1009,Manufacturing,Strategic,ContactMatcher,WWN9Y458G2,1889.99,5,80.0,Higher,-2929.4845,Negative Outlier,-155.0
4992,4993,2021-12-18,Blake Reid,South Africa,Cape Town,Europe,MEA,BNP Paribas,1065,Finance,Strategic,SaaS Connector Pack - Gold,EJBQ0IDWJP,55.936,8,20.0,Lower,18.8784,No Outlier,33.75
4993,4994,2021-12-18,Blake Reid,South Africa,Cape Town,Europe,MEA,BNP Paribas,1065,Finance,Strategic,FinanceHub,4Q9XQ4GRUN,18.432,8,20.0,Lower,5.9904,No Outlier,32.5
4994,4995,2021-12-18,Blake Reid,South Africa,Cape Town,Europe,MEA,BNP Paribas,1065,Finance,Strategic,SaaS Connector Pack,CL2RBB6LWP,20.32,5,20.0,Lower,3.556,No Outlier,17.5
4995,4996,2020-11-04,Claire Henderson,United Kingdom,London,Europe,UKIR,State Farm Insurance Cos.,1082,Finance,Enterprise,ContactMatcher,H5PIKUFZPL,52.064,4,20.0,Lower,18.8732,No Outlier,36.25
